避難收容處所名稱,縣市及鄉鎮市區,經度,緯度,is_indoor,nearest_station,nearest_aqi,distance_km,risk_label
義竹鄉老人文康中心,嘉義縣義竹鄉,120.241899,23.33444,True,新營,74,8.33,Normal
臺南市後壁區烏樹社區活動中心,臺南市後壁區,120.3777,23.3347,True,新營,74,6.97,Normal
中正堂,花蓮縣玉里鎮,121.3153,23.3352,True,關山,24,35.87,Normal
義竹鄉修緣禪寺,嘉義縣義竹鄉,120.2434,23.3357,True,新營,74,8.25,Normal
大林社區活動中心,臺南市白河區,120.4412,23.3357,True,新營,74,13.09,Normal
義竹慈化寺,嘉義縣義竹鄉,120.2443,23.3358,True,新營,74,8.17,Normal
義竹國小中正堂,嘉義縣義竹鄉,120.2456,23.3359,True,新營,74,8.05,Normal
義竹國小-室外,嘉義縣義竹鄉,120.2456,23.3359,True,新營,74,8.05,Normal
南興國小東華分校-室內,嘉義縣義竹鄉,120.2463,23.3368,True,新營,74,8.03,Normal
南興國小東華分校-室外,嘉義縣義竹鄉,120.2463,23.3368,True,新營,74,8.03,Normal
南寮土地公廟前廣場,嘉義縣大埔鄉,120.5552,23.3369,False,嘉義,86,18.37,Warning
好美國小-室外,嘉義縣布袋鎮,120.13813,23.337005,True,朴子,63,18.14,Normal
好美國小-室內,嘉義縣布袋鎮,120.1379,23.3373,True,朴子,63,18.13,Normal
臺南市後壁區新東長老基督教會,臺南市後壁區,120.3323,23.3377,True,新營,74,3.88,Normal
新美國小室內,嘉義縣阿里山鄉,120.683345,23.337733,True,嘉義,86,28.46,Normal
東豐社區活動中心,花蓮縣玉里鎮,121.3399,23.3389,True,關山,24,37.39,Normal
南興國小-室外,嘉義縣義竹鄉,120.1928,23.3408,True,新營,74,13.3,Normal
新岑社區活動中心,嘉義縣布袋鎮,120.171569,23.340872,True,新營,74,15.38,Normal
臺南市後壁區新厝活動中心,臺南市後壁區,120.3013,23.3422,True,新營,74,4.38,Normal
義竹國中-室外,嘉義縣義竹鄉,120.24985,23.34264,True,新營,74,8.02,Normal
新岑國小-室外,嘉義縣布袋鎮,120.174442,23.34271,True,新營,74,15.15,Normal
臺南市後壁區竹新社區活動中心,臺南市後壁區,120.3023,23.3433,True,新營,74,4.46,Normal
仙草國小,臺南市白河區,120.4738,23.3439,True,嘉義,86,13.85,Normal
河東國小,臺南市白河區,120.4378,23.3443,True,新營,74,13.04,Normal
臺南市後壁區新嘉國小,臺南市後壁區,120.316,23.3444,True,新營,74,4.31,Normal
仙草社區活動中心,臺南市白河區,120.4734,23.3449,True,嘉義,86,13.73,Normal
河東農村社區活動中心,臺南市白河區,120.4365,23.3456,True,新營,74,12.96,Normal
卓溪多功能活動中心,花蓮縣卓溪鄉,121.3038,23.3457,True,關山,24,36.44,Normal
臺南市後壁區嘉苳社區活動中心,臺南市後壁區,120.3637,23.351,True,新營,74,6.92,Normal
白河區公所,臺南市白河區,120.4157,23.351,True,新營,74,11.25,Normal
白河國小,臺南市白河區,120.4157,23.351,True,新營,74,11.25,Normal
白河商工,臺南市白河區,120.4164,23.3527,True,新營,74,11.4,Normal
臺南市後壁區仕安社區活動中心,臺南市後壁區,120.32,23.3539,True,新營,74,5.37,Normal
長濱鄉老人會館,臺東縣長濱鄉,121.469004,23.355514,True,關山,24,46.65,Normal
三間國民小學,臺東縣長濱鄉,121.467768,23.35573,True,關山,24,46.59,Normal
中山藤寮分校童軍營區前排教室-室內,嘉義縣中埔鄉,120.5413,23.3558,False,嘉義,86,15.85,Warning
大埔國小永興分校舊校址-室內,嘉義縣番路鄉,120.5914,23.3566,True,嘉義,86,19.48,Normal
布袋國中-室內,嘉義縣布袋鎮,120.1809,23.3595,True,朴子,63,13.61,Normal
布袋國中-室外,嘉義縣布袋鎮,120.1809,23.3595,True,朴子,63,13.61,Normal
望安鄉多功能活動中心,澎湖縣望安鄉,119.496973,23.361206,True,馬公,40,24.16,Normal
白河國中,臺南市白河區,120.4239,23.3614,True,嘉義,86,11.63,Normal
社口國小 室外,嘉義縣中埔鄉,120.5476,23.3627,True,嘉義,86,15.7,Normal
臺南市後壁區平安社區活動中心,臺南市後壁區,120.3334,23.3632,True,新營,74,6.61,Normal
臺南市後壁區公所總站,臺南市後壁區,120.362,23.3658,True,新營,74,8.1,Normal
臺南市後壁區頂長社區活動中心,臺南市後壁區,120.3293,23.3659,True,新營,74,6.81,Normal
臺南市後壁區後壁侯伯社區活動中心,臺南市後壁區,120.3664,23.3673,True,新營,74,8.5,Normal
大竹國小,臺南市白河區,120.4127,23.3683,True,嘉義,86,11.12,Normal
頂六國小活動中心-室內,嘉義縣中埔鄉,120.509,23.3703,True,嘉義,86,12.58,Normal
中埔國小-室外,嘉義縣中埔鄉,120.509,23.3703,True,嘉義,86,12.58,Normal
中埔國中活動中心-室內,嘉義縣中埔鄉,120.4975,23.3707,True,嘉義,86,11.93,Normal
臺南市後壁區新嘉社區活動中心,臺南市後壁區,120.3103,23.3721,True,新營,74,7.42,Normal
臺南市後壁區新東國小,臺南市後壁區,120.3095,23.3727,True,新營,74,7.5,Normal
臺南市後壁區土溝社區活動中心,臺南市後壁區,120.3872,23.3734,True,新營,74,10.38,Normal
下潭國小室外,嘉義縣鹿草鄉,120.28601,23.373691,True,新營,74,8.21,Normal
隙頂國小草山分校舊校址-室內,嘉義縣番路鄉,120.6371,23.3745,True,嘉義,86,22.36,Normal
下潭社區活動中心,嘉義縣鹿草鄉,120.286841,23.374584,True,新營,74,8.27,Normal
竹門國小,臺南市白河區,120.445,23.3766,True,嘉義,86,9.81,Normal
九江社區活動中心,嘉義縣布袋鎮,120.1565,23.3773,True,朴子,63,13.52,Normal
臺南市後壁區菁寮墨林社區活動中心,臺南市後壁區,120.3351,23.3785,True,新營,74,8.3,Normal
臺南市後壁區菁寮國小,臺南市後壁區,120.339,23.3787,True,新營,74,8.42,Normal
布新國小-室內,嘉義縣布袋鎮,120.1522,23.3788,True,朴子,63,13.71,Normal
臺南市後壁區菁豐社區活動中心,臺南市後壁區,120.3469,23.3788,True,新營,74,8.68,Normal
布新國小-室外,嘉義縣布袋鎮,120.152166,23.378925,True,朴子,63,13.7,Normal
光榮國小-室內,嘉義縣義竹鄉,120.2474,23.3795,True,朴子,63,9.55,Normal
光榮國小-室外,嘉義縣義竹鄉,120.2474,23.3795,True,朴子,63,9.55,Normal
玉豐國小,臺南市白河區,120.4159,23.3802,True,嘉義,86,9.75,Normal
大禹社區活動中心,花蓮縣玉里鎮,121.3289,23.3805,True,關山,24,41.01,Normal
臺南市後壁區德馨宮,臺南市後壁區,120.3358,23.3808,True,新營,74,8.57,Normal
中埔國小活動中心-室內,嘉義縣中埔鄉,120.5307,23.3815,True,嘉義,86,13.0,Normal
同仁國小 室外,嘉義縣中埔鄉,120.5307,23.3815,True,嘉義,86,13.0,Normal
臺南市後壁區崁頂社區活動中心,臺南市後壁區,120.3451,23.3818,True,新營,74,8.93,Normal
布袋鎮立幼兒園,嘉義縣布袋鎮,120.191066,23.381869,True,朴子,63,10.94,Normal
見龍社區活動中心,嘉義縣布袋鎮,120.1808,23.382,True,朴子,63,11.52,Normal
布袋國小-室內,嘉義縣布袋鎮,120.1712,23.3824,True,朴子,63,12.09,Normal
布袋國小-室外,嘉義縣布袋鎮,120.1712,23.3824,True,朴子,63,12.09,Normal
景山國小-室外,嘉義縣布袋鎮,120.1933,23.3827,True,朴子,63,10.74,Normal
山美國小室內,嘉義縣阿里山鄉,120.668975,23.383138,True,嘉義,86,24.95,Normal
碧潭社區活動中心,嘉義縣鹿草鄉,120.297035,23.38451,True,新營,74,9.01,Normal
臺南市後壁區後?社區活動中心,臺南市後壁區,120.3373,23.3846,True,新營,74,9.02,Normal
碧潭國小室外,嘉義縣鹿草鄉,120.299389,23.386773,True,新營,74,9.2,Normal
臺南市後壁區嘉田嘉民社區活動中心,臺南市後壁區,120.3825,23.3868,True,嘉義,86,10.54,Normal
沄水社區活動中心,嘉義縣中埔鄉,120.5195,23.3927,True,嘉義,86,11.31,Normal
重寮國小室外,嘉義縣鹿草鄉,120.315098,23.393291,True,新營,74,9.75,Normal
觀音社區活動中心,花蓮縣玉里鎮,121.3573,23.3951,True,關山,24,43.74,Normal
灣潭國小 室外,嘉義縣中埔鄉,120.5333,23.3968,True,嘉義,86,12.06,Normal
內角國小,臺南市白河區,120.4409,23.3973,True,嘉義,86,7.5,Normal
瑞豐社區活動中心,嘉義縣中埔鄉,120.5266,23.3992,True,嘉義,86,11.36,Normal
圓山托兒所,嘉義縣中埔鄉,120.5121,23.4006,True,嘉義,86,10.16,Normal
和睦國小 室外,嘉義縣中埔鄉,120.5121,23.4036,True,嘉義,86,9.93,Normal
和興國小-室外,嘉義縣中埔鄉,120.5121,23.4036,True,嘉義,86,9.93,Normal
重寮社區活動中心,嘉義縣鹿草鄉,120.341819,23.404675,True,新營,74,11.29,Normal
後堀社區活動中心,嘉義縣鹿草鄉,120.341819,23.404675,True,新營,74,11.29,Normal
達邦國小里佳分校室內,嘉義縣阿里山鄉,120.720934,23.405245,True,嘉義,86,29.29,Normal
太平國小,花蓮縣卓溪鄉,121.3205,23.406,True,關山,24,43.28,Normal
太平社區活動中心,花蓮縣卓溪鄉,121.3166,23.4071,True,關山,24,43.25,Normal
和美社區活動中心,嘉義縣中埔鄉,120.5122,23.4072,True,嘉義,86,9.66,Normal
梅華活動中心,嘉義縣朴子市,120.2587,23.408,True,朴子,63,6.48,Normal
鹿草國中室外,嘉義縣鹿草鄉,120.3129,23.4099,True,朴子,63,9.06,Normal
鹿草國中室內,嘉義縣鹿草鄉,120.31309,23.410697,True,朴子,63,9.02,Normal
同仁社區活動中心,嘉義縣中埔鄉,120.5488,23.4108,True,嘉義,86,12.51,Normal
南靖國小-室外,嘉義縣水上鄉,120.3774,23.4109,True,嘉義,86,8.85,Normal
松梅國小[室外],嘉義縣朴子市,120.2505,23.4114,True,朴子,63,6.01,Normal
鹿草國小室外,嘉義縣鹿草鄉,120.306853,23.41157,True,朴子,63,8.49,Normal
隆興社區活動中心,嘉義縣中埔鄉,120.5299,23.4125,True,嘉義,86,10.75,Normal
和興國小圖書館-室內,嘉義縣中埔鄉,120.5103,23.4129,True,嘉義,86,9.1,Normal
義興村活動中心,嘉義縣水上鄉,120.422844,23.418214,True,嘉義,86,5.51,Normal
義興國小-室外,嘉義縣水上鄉,120.4258,23.4184,True,嘉義,86,5.39,Normal
過溝國小-室內,嘉義縣布袋鎮,120.183067,23.419651,True,朴子,63,8.33,Normal
貴林國小-室外,嘉義縣布袋鎮,120.214244,23.419879,True,朴子,63,6.11,Normal
過溝多功能活動中心,嘉義縣布袋鎮,120.1822,23.4204,True,朴子,63,8.35,Normal
龍門社區活動中心,嘉義縣中埔鄉,120.517993,23.42188,True,嘉義,86,9.17,Normal
社口國小禮堂-室內,嘉義縣中埔鄉,120.5241,23.4231,True,嘉義,86,9.64,Normal
大有國小圖書館-室內,嘉義縣中埔鄉,120.5235,23.4235,True,嘉義,86,9.56,Normal
東興社區活動中心,嘉義縣中埔鄉,120.5216,23.4242,True,嘉義,86,9.36,Normal
灣潭國小視聽教室-室內,嘉義縣中埔鄉,120.5216,23.4242,True,嘉義,86,9.36,Normal
中庄村活動中心,嘉義縣水上鄉,120.433218,23.424345,True,嘉義,86,4.57,Normal
中埔國中-室外,嘉義縣中埔鄉,120.5176,23.4244,True,嘉義,86,8.99,Normal
溪洲村活動中心,嘉義縣水上鄉,120.389382,23.424537,True,嘉義,86,6.93,Normal
忠和國中-室外,嘉義縣水上鄉,120.4501,23.4246,True,嘉義,86,4.56,Normal
中埔鄉公所,嘉義縣中埔鄉,120.522942,23.425153,True,嘉義,86,9.43,Normal
忠和國小-室外,嘉義縣水上鄉,120.4479,23.4258,True,嘉義,86,4.39,Normal
水上國中-室外,嘉義縣水上鄉,120.3974,23.4261,True,嘉義,86,6.21,Normal
同仁國小-室內,嘉義縣中埔鄉,120.5566,23.4278,True,嘉義,86,12.46,Normal
社口社區活動中心,嘉義縣中埔鄉,120.5614,23.4283,True,嘉義,86,12.91,Normal
水上鄉公所三樓,嘉義縣水上鄉,120.39801,23.428457,True,嘉義,86,5.98,Normal
水上國小-室外,嘉義縣水上鄉,120.3972,23.4288,True,嘉義,86,6.02,Normal
中山國小視聽教室-室內,嘉義縣中埔鄉,120.5125,23.4288,True,嘉義,86,8.3,Normal
松浦社區活動中心,花蓮縣玉里鎮,121.3737,23.4293,True,關山,24,47.89,Normal
隙頂國小-室外,嘉義縣番路鄉,120.6601,23.4298,True,嘉義,86,22.66,Normal
隙頂國民小學-室內,嘉義縣番路鄉,120.6601,23.4298,True,嘉義,86,22.66,Normal
裕民社區活動中心,嘉義縣中埔鄉,120.5126,23.4315,True,嘉義,86,8.17,Normal
成功國小-室外,嘉義縣水上鄉,120.4756,23.4318,True,嘉義,86,5.07,Normal
三民社區活動中心,花蓮縣玉里鎮,121.3498,23.4321,True,關山,24,47.12,Normal
竹村國小[室外],嘉義縣朴子市,120.2389,23.4349,True,朴子,63,3.51,Normal
柳林國小-室外,嘉義縣水上鄉,120.4151,23.4356,True,嘉義,86,4.2,Normal
網寮國小-室內,嘉義縣東石鄉,120.1525,23.4361,True,朴子,63,10.25,Normal
網寮國小-室外,嘉義縣東石鄉,120.1525,23.4361,True,朴子,63,10.25,Normal
龍崗國小-室內,嘉義縣東石鄉,120.1832,23.4363,True,朴子,63,7.34,Normal
龍崗國小-室外,嘉義縣東石鄉,120.1832,23.4363,True,朴子,63,7.34,Normal
古楓社區活動中心,花蓮縣卓溪鄉,121.332,23.4363,True,關山,24,46.84,Normal
立山社區活動中心,花蓮縣卓溪鄉,121.332,23.4363,True,關山,24,46.84,Normal
深坑社區活動中心,嘉義縣中埔鄉,120.5273,23.4383,True,嘉義,86,9.26,Normal
塭仔村圓明寺,嘉義縣東石鄉,120.175,23.4384,True,朴子,63,8.01,Normal
大埔國小永興分校-室外,嘉義縣番路鄉,120.6072,23.4384,True,嘉義,86,17.18,Normal
龍隱寺-室外,嘉義縣番路鄉,120.6072,23.4384,True,嘉義,86,17.18,Normal
崁前活動中心,嘉義縣朴子市,120.2368,23.4389,True,朴子,63,3.15,Normal
頂埔社區活動中心,嘉義縣中埔鄉,120.5468,23.439,True,嘉義,86,11.14,Normal
崙山國小,花蓮縣卓溪鄉,121.3443,23.4391,True,關山,24,47.61,Normal
崙山社區活動中心,花蓮縣卓溪鄉,121.3438,23.4393,True,關山,24,47.61,Normal
和興社區活動中心,嘉義縣中埔鄉,120.4516,23.4394,True,嘉義,86,3.01,Normal
金蘭社區活動中心,嘉義縣中埔鄉,120.5068,23.4401,True,嘉義,86,7.23,Normal
永慶高中[室外],嘉義縣太保市,120.3404,23.4402,True,朴子,63,9.85,Normal
公田社區活動中心,嘉義縣番路鄉,120.6382,23.441,True,嘉義,86,20.26,Normal
和睦社區活動中心,嘉義縣中埔鄉,120.4742,23.4427,True,嘉義,86,4.16,Normal
石?社區活動中心,嘉義縣中埔鄉,120.4536,23.4428,True,嘉義,86,2.75,Normal
嘉義市垃圾焚化廠,嘉義市西區,120.44156,23.44316,True,嘉義,86,2.4,Normal
大崙國小-室外,嘉義縣水上鄉,120.3584,23.4434,True,嘉義,86,8.78,Normal
義仁社區活動中心,嘉義縣中埔鄉,120.529,23.4443,True,嘉義,86,9.24,Normal
春珠社區活動中心,嘉義縣太保市,120.3299,23.4446,True,朴子,63,8.69,Normal
三和公園活動中心,嘉義縣中埔鄉,120.459,23.4447,False,嘉義,86,2.87,Warning
大有國小-室外,嘉義縣中埔鄉,120.4958,23.4456,True,嘉義,86,5.96,Normal
中山國小 室外,嘉義縣中埔鄉,120.4958,23.4456,True,嘉義,86,5.96,Normal
灣潭社區活動中心,嘉義縣中埔鄉,120.4597,23.4457,True,嘉義,86,2.84,Normal
逐鹿社區活動中心,嘉義縣番路鄉,120.582035,23.448022,True,嘉義,86,14.48,Normal
洲仔代天府,嘉義縣東石鄉,120.1945,23.4513,True,朴子,63,5.66,Normal
頂六國小-室外,嘉義縣中埔鄉,120.4632,23.4521,True,嘉義,86,2.65,Normal
和睦國小綜合教室-室內,嘉義縣中埔鄉,120.463166,23.452229,True,嘉義,86,2.64,Normal
十字村活動中心,嘉義縣阿里山鄉,120.7494,23.4531,True,南投（鹿谷）,21,29.89,Normal
達邦國小室內,嘉義縣阿里山鄉,120.749376,23.453204,True,南投（鹿谷）,21,29.87,Normal
鴿溪寮活動中心,嘉義縣水上鄉,120.413159,23.453319,True,嘉義,86,3.14,Normal
興化?社區活動中心,嘉義縣中埔鄉,120.4712,23.4537,True,嘉義,86,3.29,Normal
大鄉國小[室外],嘉義縣朴子市,120.2612,23.4539,True,朴子,63,1.87,Normal
民和社區活動中心,嘉義縣番路鄉,120.5879,23.4539,True,嘉義,86,15.01,Normal
北回國小-室外,嘉義縣水上鄉,120.4098,23.4544,True,嘉義,86,3.41,Normal
福濟宮,嘉義縣太保市,120.3293,23.4548,True,朴子,63,8.4,Normal
太保國中[室外],嘉義縣太保市,120.329264,23.454862,True,朴子,63,8.39,Normal
田尾社區活動中心,嘉義縣太保市,120.3316,23.455,True,朴子,63,8.63,Normal
太保國小[室外],嘉義縣太保市,120.3316,23.455,True,朴子,63,8.63,Normal
春日社區活動中心,花蓮縣玉里鎮,121.3967,23.455,True,關山,24,51.51,Normal
後潭社區發展協會,嘉義縣太保市,120.3443,23.4553,True,朴子,63,9.91,Normal
奉天宮濟公廟,嘉義縣水上鄉,120.4291,23.4555,True,嘉義,86,1.61,Normal
慈玄宮,嘉義市東區,120.4566,23.4555,True,嘉義,86,1.87,Normal
祥和國小[室外],嘉義縣朴子市,120.2871,23.4569,True,朴子,63,4.12,Normal
新福社區活動中心,嘉義縣番路鄉,120.5304,23.4576,True,嘉義,86,9.13,Normal
東石鄉老人文康中心,嘉義縣東石鄉,120.1506,23.4582,True,朴子,63,9.95,Normal
大鄉活動中心,嘉義縣朴子市,120.2622,23.4582,True,朴子,63,1.67,Normal
崙頂里集會所,嘉義縣太保市,120.3111,23.4585,True,朴子,63,6.5,Normal
蘇厝活動中心,嘉義縣六腳鄉,120.58654,23.458776,True,嘉義,86,14.83,Normal
東石鄉公所,嘉義縣東石鄉,120.1537,23.4589,True,朴子,63,9.63,Normal
安東國小[室內],嘉義縣太保市,120.3098,23.4589,True,朴子,63,6.37,Normal
安東國小[室外],嘉義縣太保市,120.3098,23.4589,True,朴子,63,6.37,Normal
興安國民小學,嘉義市東區,120.4552,23.4597,True,嘉義,86,1.53,Normal
舞鶴社區活動中心,花蓮縣瑞穗鄉,121.3536,23.4602,True,關山,24,50.14,Normal
安仁社區活動中心,嘉義縣太保市,120.3332,23.4603,True,朴子,63,8.73,Normal
光路社區活動中心,嘉義市西區,120.44009,23.46073,True,嘉義,86,0.47,Normal
大同國小[室外],嘉義縣朴子市,120.2406,23.4609,True,朴子,63,0.89,Normal
東石國小-室外,嘉義縣東石鄉,120.1543,23.461,True,朴子,63,9.55,Normal
東石國小-室內,嘉義縣東石鄉,120.1543,23.461,True,朴子,63,9.55,Normal
朴子國中[室外],嘉義縣朴子市,120.2389,23.4611,True,朴子,63,1.02,Normal
靜浦國小大禮堂,花蓮縣豐濱鄉,121.4954,23.4615,True,關山,24,57.49,Normal
東榮國中-室內,嘉義縣東石鄉,120.1727,23.4619,True,朴子,63,7.67,Normal
東榮國中-室外,嘉義縣東石鄉,120.1727,23.4619,True,朴子,63,7.67,Normal
半天岩紫雲寺-室內,嘉義縣番路鄉,120.5953,23.4622,True,嘉義,86,15.72,Normal
內甕社區活動中心,嘉義縣番路鄉,120.5234,23.4625,True,嘉義,86,8.38,Normal
內甕國小-室外,嘉義縣番路鄉,120.5228,23.4631,True,嘉義,86,8.32,Normal
港墘國小-室內,嘉義縣東石鄉,120.2138,23.4638,True,朴子,63,3.47,Normal
港墘國小-室外,嘉義縣東石鄉,120.2138,23.4638,True,朴子,63,3.47,Normal
民和國小-室外,嘉義縣番路鄉,120.5531,23.464,True,嘉義,86,11.41,Normal
民和國民小學-室內,嘉義縣番路鄉,120.553073,23.46411,True,嘉義,86,11.41,Normal
嘉義市西區區公所,嘉義市西區,120.43538,23.4645,True,嘉義,86,0.6,Normal
老人文康中心,嘉義縣番路鄉,120.554,23.4646,True,嘉義,86,11.5,Normal
番路社區活動中心,嘉義縣番路鄉,120.5675,23.4648,True,嘉義,86,12.88,Normal
民和國中-室外,嘉義縣番路鄉,120.555,23.465,True,嘉義,86,11.6,Normal
朴子市公所,嘉義縣朴子市,120.247,23.4651,True,朴子,63,0.09,Normal
興嘉國民小學,嘉義市西區,120.43795,23.46525,True,嘉義,86,0.34,Normal
東勢社區活動中心,嘉義縣太保市,120.3038,23.4658,True,朴子,63,5.71,Normal
朴子國小[室外],嘉義縣朴子市,120.2479,23.4666,True,朴子,63,0.14,Normal
德武里原住民多功能活動中心,花蓮縣玉里鎮,121.4074,23.4669,True,關山,24,53.19,Normal
南興國民中學,嘉義市東區,120.4619,23.4672,True,嘉義,86,2.12,Normal
桃源國小[室內],嘉義縣竹崎鄉,120.6656,23.4674,True,嘉義,86,22.89,Normal
桃源國小[戶外],嘉義縣竹崎鄉,120.6656,23.4674,True,嘉義,86,22.89,Normal
東石國中[室外],嘉義縣朴子市,120.2504,23.4677,True,朴子,63,0.37,Normal
玉山國民中學,嘉義市西區,120.42559,23.46814,True,嘉義,86,1.64,Normal
阿里山聯合社區活動中心,嘉義縣阿里山鄉,120.7014,23.4685,True,嘉義,86,26.54,Normal
阿里山國民中小學室內,嘉義縣阿里山鄉,120.701425,23.469062,True,嘉義,86,26.54,Normal
